image_id,target,freq,entropy,surprisal,prob_target,response,acc
39605.jpg,suggests,7.886791049234691e-05,0.026370326057076454,0.003479985643645568,0.9965260624885559,suggests,1
46646.jpg,mustache,6.559564076547947e-06,0.05838901177048683,0.009607122434329303,0.9904388785362244,mustache,1
19610.jpg,belly,3.215973049202495e-05,0.015745270997285843,0.0018321359776465862,0.9981695413589478,belly,1
51291.jpg,proudly,1.3093604557467304e-05,0.1692952811717987,0.038915245477650316,0.9618322253227234,proudly,1
28554.jpg,clinic,4.13482249183178e-05,0.07163936644792557,0.010252099264853686,0.9898002743721008,clinic,1
14026.jpg,hundreds,0.0001038810342083,0.31621307134628296,0.0921524766234269,0.91196608543396,hundreds,1
25613.jpg,registered,8.448310153063698e-05,0.08603698015213013,0.013661474588412336,0.9864314198493958,registered,1
14232.jpg,attractive,8.652498918092428e-05,0.018053989857435226,0.0023871519817541217,0.9976156949996948,attractive,1
24229.jpg,locate,2.223105179250296e-05,0.1584271341562271,0.0326543605749485,0.9678730368614197,locate,1
2217.jpg,second,0.0010898575333408,0.13385148346424103,0.027723812651796926,0.9726569652557373,second,1
5232.jpg,interested,0.0002274152370507,0.03246813639998436,0.004682160235750211,0.9953287839889526,interested,1
30453.jpg,Almighty,1.3399887705010396e-05,0.08899738639593124,0.015882061962801224,0.9842433929443359,Almighty,1
51137.jpg,erased,7.88679104923469e-06,0.08000580966472626,0.013323698151574442,0.986764669418335,erased,1
30257.jpg,react,3.7009213661457285e-05,0.07669582962989807,0.014372984673245945,0.9857298135757446,react,1
35595.jpg,scenario,3.956157322431641e-05,0.07726620882749557,0.013779853229007242,0.9863146543502808,scenario,1
22164.jpg,shave,1.7253950644927672e-05,0.2684977948665619,0.07230961242964297,0.9302428364753723,shave,1
44594.jpg,ketchup,7.350795541034275e-06,0.3418665826320648,0.11298321924569808,0.893165647983551,ketchup,1
4996.jpg,fair,0.0002493655292913,0.09183744341135025,0.016997632907835736,0.9831460118293762,fair,1
3262.jpg,needs,0.000597252137709,0.047972146421670914,0.007932090893284734,0.9920992851257324,needs,1
6838.jpg,ridiculous,7.350795541034274e-05,0.13410548865795135,0.02788033461400467,0.972504734992981,ridiculous,1
46049.jpg,scars,1.467606748643996e-05,0.03890420123934746,0.005438306656973441,0.9945764541625977,scars,1
5741.jpg,service,0.0007886791049234,0.13334977626800537,0.02769341811849652,0.9726865291595459,service,1
33418.jpg,auto,7.708125879834552e-05,0.09387762099504471,0.014811288887514516,0.9852978587150574,auto,1
22423.jpg,task,0.0001140904724598,0.024549584835767746,0.003436861811881281,0.996569037437439,task,1
11094.jpg,victim,9.265065213178618e-05,0.04157847911119461,0.006054393681110106,0.993963897228241,victim,1
18642.jpg,mass,0.0001891298436078,0.05712678283452988,0.00994515062690805,0.9901041388511658,mass,1
48175.jpg,Jen,9.698966338864668e-06,0.8280935287475586,0.20063930417528106,0.8182075023651123,Jen,1
38163.jpg,conviction,3.52225619674559e-05,0.018221180886030197,0.0024183404543537826,0.9975845813751221,conviction,1
39850.jpg,shifts,2.603406754116306e-05,0.08233878761529922,0.015066848350858362,0.9850460886955261,shifts,1
52640.jpg,spelled,1.574805850284079e-05,0.12783478200435638,0.023348979424967737,0.9769214987754822,spelled,1
36289.jpg,Memorial,6.559564076547947e-05,0.025941846892237663,0.0036355698751596144,0.9963710308074951,Memorial,1
10922.jpg,singing,9.928678699521989e-05,0.15674716234207153,0.03494072085820088,0.9656626582145691,singing,1
52193.jpg,policemen,8.856687683121158e-06,0.4009406864643097,0.10058590447418236,0.9043074250221252,policemen,1
4478.jpg,black,0.0007350795541034,0.04216615855693817,0.006513063516063247,0.9935081005096436,black,1
5660.jpg,holding,0.0001980631020778,0.0220866147428751,0.002849462397004317,0.9971545934677124,holding,1
9788.jpg,sea,0.0002935213497287,0.10925242304801941,0.021558091114537114,0.9786726236343384,sea,1
32835.jpg,novel,0.000108985753334,0.021744830533862114,0.0030124215831428968,0.9969921112060547,novel,1
10776.jpg,river,0.0002731024732259,0.1152140349149704,0.023811807035257152,0.9764694571495056,river,1
30857.jpg,verdict,2.7310247322592617e-05,0.1099139079451561,0.02174020933510348,0.97849440574646,verdict,1
27772.jpg,branch,9.698966338864668e-05,0.0055060372687876225,0.0006106571849415367,0.9993895292282104,branch,1
32596.jpg,Tokyo,4.74738878691797e-05,0.003912704531103373,0.0003133310960007633,0.9996867179870605,Tokyo,1
21188.jpg,frame,9.698966338864668e-05,0.08130992949008942,0.014934280827220682,0.985176682472229,frame,1
46287.jpg,dancers,2.026573492910144e-05,0.12264252454042435,0.026463827267608486,0.9738832712173462,dancers,1
50595.jpg,runner,3.854062939917276e-05,0.01383405551314354,0.001730388585522404,0.998271107673645,runner,1
23993.jpg,accent,3.52225619674559e-05,0.013426655903458595,0.001605427814713052,0.9983958601951599,accent,1
17642.jpg,messed,2.603406754116306e-05,0.08805948495864868,0.014390520410019748,0.9857125282287598,messed,1
36607.jpg,Monsieur,6.253280929004852e-06,1.201795220375061,0.48262287703471624,0.6171625256538391,Monsieur,1
30926.jpg,Ace,3.292543836088269e-05,0.020629307255148888,0.0024320230606096655,0.9975709319114685,Ace,1
48483.jpg,sympathetic,1.6488242776069937e-05,0.06780686974525452,0.012573156751398905,0.9875055551528931,sympathetic,1
17375.jpg,continues,0.0001574805850284,0.02335633710026741,0.002936079729306209,0.9970682263374329,continues,1
41073.jpg,volunteered,1.0898575333408456e-05,0.4060017466545105,0.14438733383228472,0.8655524253845215,volunteered,1
33687.jpg,passenger,6.125662950861896e-05,0.21228747069835663,0.05520146183737542,0.9462944865226746,passenger,1
43469.jpg,rational,2.935213497287992e-05,0.12220069020986557,0.026419945630148045,0.9739260077476501,rational,1
32933.jpg,prep,2.223105179250296e-05,0.4494747817516327,0.10454879151460712,0.9007308483123779,prep,1
52876.jpg,slaughtered,8.652498918092429e-06,0.44220396876335144,0.15037995622258268,0.860381007194519,slaughtered,1
50465.jpg,condoms,9.494777573835938e-06,0.11359255760908127,0.01982633711285395,0.9803689122200012,condoms,1
6644.jpg,murder,0.000184790832351,0.12178973108530045,0.0248444818556511,0.9754616022109985,murder,1
29179.jpg,thunder,3.52225619674559e-05,0.282039612531662,0.08046586599395315,0.9226863980293274,thunder,1
14334.jpg,dollar,9.928678699521989e-05,0.08481870591640472,0.016313879200763163,0.9838184714317322,dollar,1
49053.jpg,conservative,0.0001038810342083,0.4544832110404968,0.16428812895404796,0.8484975099563599,conservative,1
14282.jpg,busted,1.5033397825240235e-05,0.0934188961982727,0.018361505604667955,0.9818060398101807,busted,1
25525.jpg,closely,8.652498918092428e-05,0.0924568772315979,0.018345114258982425,0.98182213306427,closely,1
4594.jpg,fault,0.0001115381128969,0.043538983911275864,0.007026264900536712,0.9929983615875244,fault,1
10698.jpg,witness,8.448310153063698e-05,0.05945282429456711,0.00947997010798802,0.9905648231506348,witness,1
46067.jpg,stoned,7.708125879834552e-06,0.01810188591480255,0.0022052983454706565,0.9977971315383911,stoned,1
35618.jpg,bully,1.8912984360786104e-05,0.1765386313199997,0.04317450872062992,0.9577442407608032,bully,1
19212.jpg,bout,2.858642710402218e-05,0.49581751227378845,0.20375994304004388,0.8156581521034241,bout,1
28302.jpg,dug,1.8479083235100053e-05,0.0883798748254776,0.01548021364892403,0.9846389889717102,dug,1
45406.jpg,bummer,4.032728109317414e-06,0.033174604177474976,0.004568745656178466,0.9954416751861572,bummer,1
46754.jpg,bands,5.972521377090348e-05,0.0529472753405571,0.007800706064258718,0.9922296404838562,bands,1
55036.jpg,pots,1.467606748643996e-05,0.05871880427002907,0.010078503358294525,0.9899721145629883,pots,1
37228.jpg,divide,3.369114622974043e-05,0.0502796396613121,0.007911423822728301,0.9921197891235352,divide,1
27081.jpg,toe,2.986260688545174e-05,0.10365478694438934,0.015642701490692915,0.9844790101051331,toe,1
14908.jpg,embarrassed,2.858642710402218e-05,0.03860964626073837,0.006128215302021152,0.9938905239105225,embarrassed,1
39391.jpg,erase,1.1664283202266194e-05,0.06137360259890556,0.009358850438628418,0.9906848073005676,erase,1
9306.jpg,rough,7.886791049234691e-05,0.009970538318157196,0.0010882574953031121,0.9989123344421387,rough,1
33724.jpg,artists,0.0001194504275418,0.04431571438908577,0.006620638760265448,0.9934012293815613,artists,1
41258.jpg,Francis,6.253280929004851e-05,0.0028671170584857464,0.00025698864237932295,0.9997430443763733,Francis,1
9867.jpg,fantastic,0.0001309360455746,0.1577659398317337,0.03196769822183144,0.9685378670692444,fantastic,1
27923.jpg,damaged,6.253280929004851e-05,0.06830477714538574,0.01262506666188166,0.9874542951583862,damaged,1
55614.jpg,borrowing,1.4344260743268274e-05,0.033592987805604935,0.005062258724526502,0.994950532913208,borrowing,1
35503.jpg,anxiety,7.197653967262728e-05,0.10322800278663635,0.02089896646735283,0.9793179035186768,anxiety,1
38437.jpg,lasts,2.026573492910144e-05,0.08655969798564911,0.012268934349140958,0.9878060221672058,lasts,1
44799.jpg,peel,1.6105388841641068e-05,0.1298535019159317,0.02721941972680367,0.9731476902961731,peel,1
21372.jpg,confirm,6.406422502776399e-05,0.08394434303045273,0.013896734915200328,0.9861993789672852,confirm,1
54601.jpg,vein,1.5033397825240235e-05,0.08445628732442856,0.015171716810173874,0.9849427938461304,vein,1
2378.jpg,hand,0.0006559564076547,0.013947593048214912,0.0018110571759189563,0.9981905817985535,hand,1
15623.jpg,mercy,4.543200021889239e-05,0.16567039489746094,0.03867823870660515,0.9620602130889893,mercy,1
32001.jpg,jammed,5.5896674426614805e-06,0.2009718418121338,0.045726073453932405,0.9553036093711853,jammed,1
28901.jpg,serial,4.3390112568605095e-05,0.18688853085041046,0.043927205905387075,0.9570236206054688,serial,1
36940.jpg,groom,1.0898575333408456e-05,0.016403451561927795,0.0018347633948405493,0.9981669187545776,groom,1
12391.jpg,dick,0.0001278732140992,0.12325982004404068,0.01659260905486816,0.9835442900657654,dick,1
12742.jpg,breathing,4.8750067650609255e-05,0.19948196411132812,0.049551858818684236,0.9516558051109314,breathing,1
24476.jpg,surrender,3.139402262316722e-05,0.20936892926692963,0.0549435616267004,0.9465385675430298,surrender,1
32510.jpg,swallowed,1.1153811289694368e-05,0.09209691733121872,0.01830881142021179,0.9818577766418457,swallowed,1
16103.jpg,provide,0.0003598826983631,0.07461895793676376,0.01328425504355631,0.9868035912513733,provide,1
50608.jpg,soak,1.0388103420836632e-05,0.041890949010849,0.006517443096455656,0.993503749370575,soak,1
46778.jpg,cunt,1.8912984360786104e-05,0.3130146563053131,0.04351274768401569,0.9574203491210938,cunt,1
365.jpg,right,0.0023277519213275,0.023442178964614868,0.0033389578799614397,0.9966666102409363,right,1
2103.jpg,dead,0.0003956157322431,0.04464744031429291,0.007049674892390504,0.992975115776062,dead,1
20143.jpg,sticks,3.52225619674559e-05,0.06812450289726257,0.010474933874977761,0.9895797371864319,sticks,1
33457.jpg,porn,8.06545621863483e-05,0.05690894275903702,0.00904483795387155,0.9909959435462952,porn,1
35959.jpg,entertaining,3.292543836088269e-05,0.043204713612794876,0.006962460448735011,0.9930617213249207,entertaining,1
19259.jpg,washed,3.215973049202495e-05,0.10477381944656372,0.0209920309792344,0.9792267680168152,washed,1
42500.jpg,slot,3.139402262316722e-05,0.03935164213180542,0.0058580223174678385,0.9941591024398804,slot,1
